dynamics,target,source,K,psi
hr,1,0,0.34,0.06313588992403833
hr,1,0,0.34500000000000003,0.06291992986437434
hr,1,0,0.35000000000000003,0.06263976434058677
hr,1,0,0.355,0.062208121410833796
hr,1,0,0.36,0.061718021858122994
hr,1,0,0.365,0.06205757201908933
hr,1,0,0.37,0.06205808449479896
hr,1,0,0.375,0.06196824746381218
hr,1,0,0.38,0.06182500711214608
hr,1,0,0.385,0.06163878195117315
hr,1,0,0.39,0.06141035747886658
hr,1,0,0.395,0.061132922518363234
hr,1,0,0.4,0.06078667367430358
hr,1,0,0.405,0.06030883438636392
hr,1,0,0.41000000000000003,0.058435181547547406
hr,1,0,0.41500000000000004,0.05958300854041065
hr,1,0,0.42,0.05859081744766875
hr,1,0,0.425,0.059575452984364265
hr,1,0,0.43,0.05967131179159194
hr,1,0,0.435,0.05963467185486392
hr,1,0,0.44,0.059521949803213556
hr,1,0,0.445,0.059344344174912515
hr,1,0,0.45,0.059086807588965624
hr,1,0,0.455,0.05865288435361584
hr,1,0,0.46,0.05831104032088309
hr,1,0,0.465,0.05859950199398669
hr,1,0,0.47000000000000003,0.05860939681986263
hr,1,0,0.47500000000000003,0.058537924734190415
hr,1,0,0.48,0.05842065074532879
hr,1,0,0.485,0.058270307176163716
hr,1,0,0.49,0.05809229962559363
hr,1,0,0.495,0.05788846172708263
hr,1,0,0.5,0.057657955299712724
hr,1,0,0.505,0.057396679797261235
hr,1,0,0.51,0.05709431359710374
hr,1,0,0.515,0.056722698716238765
hr,1,0,0.52,0.056154290802545366
hr,1,0,0.525,0.05587546239022277
hr,1,0,0.53,0.05601279979076251
hr,1,0,0.535,0.05592374195525897
hr,1,0,0.54,0.05575350939063635
hr,1,0,0.545,0.055524621800173375
hr,1,0,0.55,0.0552287755075904
hr,1,0,0.555,0.05480116783320691
hr,1,0,0.56,0.054026901968885536
hr,1,0,0.5650000000000001,0.05452061612574726
hr,1,0,0.5700000000000001,0.05452495175305316
hr,1,0,0.5750000000000001,0.05443860157594503
hr,1,0,0.58,0.05430851717129332
hr,1,0,0.585,0.05415085159750827
hr,1,0,0.59,0.053973239554596326
hr,1,0,0.595,0.053779956601368376
hr,1,0,0.6,0.053573667111067494
hr,1,0,0.605,0.05335615734121565
hr,1,0,0.61,0.05312868924791809
hr,1,0,0.615,0.05289218930231659
hr,1,0,0.62,0.05264735715907391
hr,1,0,0.625,0.05239473196894428
hr,1,0,0.63,0.05213473475501308
hr,1,0,0.635,0.0518676964952622
hr,1,0,0.64,0.05159387726033113
hr,1,0,0.645,0.051313479517839614
hr,1,0,0.65,0.05102665748459613
hr,1,0,0.655,0.05073352369962518
hr,1,0,0.66,0.05043415356531611
hr,1,0,0.665,0.05012858833758312
hr,1,0,0.67,0.04981683687166993
hr,1,0,0.675,0.04949887631025687
hr,1,0,0.68,0.049174651811992785
hr,1,0,0.685,0.04884407534730382
hr,1,0,0.6900000000000001,0.04850702352394806
hr,1,0,0.6950000000000001,0.04816333433939147
hr,1,0,0.7000000000000001,0.04781280268241182
hr,1,0,0.705,0.04745517431332835
hr,1,0,0.71,0.04709013792819898
hr,1,0,0.715,0.046717314738954886
hr,1,0,0.72,0.04633624474997749
hr,1,0,0.725,0.04594636853528377
hr,1,0,0.73,0.04554700274032206
hr,1,0,0.735,0.04513730660978885
hr,1,0,0.74,0.04471623532551154
hr,1,0,0.745,0.044282473344327285
hr,1,0,0.75,0.04383433628751581
hr,1,0,0.755,0.043369621180887274
hr,1,0,0.76,0.0428853672089271
hr,1,0,0.765,0.04237745056336892
hr,1,0,0.77,0.041839843080940804
hr,1,0,0.775,0.041263100700841576
hr,1,0,0.78,0.04063073882218581
hr,1,0,0.785,0.039907816422917915
hr,1,0,0.79,0.0389762802709187
hr,1,0,0.795,0.03806502086767078
hr,1,0,0.8,0.037645361593488504
hr,1,0,0.805,0.03647377034100487
hr,1,0,0.81,0.034829183017415805
hr,1,0,0.8150000000000001,0.035134805590035414
hr,1,0,0.8200000000000001,0.03642616139425183
hr,1,0,0.8250000000000001,0.03676756995088021
hr,1,0,0.8300000000000001,0.03688150821279977
hr,1,0,0.835,0.036881096226636705
hr,1,0,0.84,0.03680945937385508
hr,1,0,0.845,0.03668802455230206
hr,1,0,0.85,0.03652902248335635
hr,1,0,0.855,0.0363400363398158
hr,1,0,0.86,0.036125997704872424
hr,1,0,0.865,0.035890167832766336
hr,1,0,0.87,0.035634647273255916
hr,1,0,0.875,0.03536062979982877
hr,1,0,0.88,0.035068483442927456
hr,1,0,0.885,0.03475766477088306
hr,1,0,0.89,0.03442638678227432
hr,1,0,0.895,0.03407077207466866
hr,1,0,0.9,0.03368260543712984
hr,1,0,0.905,0.03324198546642966
hr,1,0,0.91,0.032679198526538986
hr,1,0,0.915,0.03175073731613116
hr,1,0,0.92,0.032132048605002995
hr,1,0,0.925,0.032009203365455374
hr,1,0,0.93,0.0317943104549436
hr,1,0,0.935,0.031533236051400335
hr,1,0,0.9400000000000001,0.03124039101298293
hr,1,0,0.9450000000000001,0.030921010482485318
hr,1,0,0.9500000000000001,0.03057578387226755
hr,1,0,0.9550000000000001,0.030201348213416922
hr,1,0,0.96,0.02978761619889962
hr,1,0,0.965,0.02930563648073757
hr,1,0,0.97,0.028616859829606534
