dynamics,target,source,K,psi
chen,1,0,0.0,2.143902845501285
chen,1,0,0.03,2.160141680729989
chen,1,0,0.06,2.171769763367975
chen,1,0,0.09,2.1907178675766206
chen,1,0,0.12,2.207739178387064
chen,1,0,0.15,2.2184245057510434
chen,1,0,0.18,2.2255335092466866
chen,1,0,0.21,2.2346955508612614
chen,1,0,0.24,2.2431788681971643
chen,1,0,0.27,2.2517486141457983
chen,1,0,0.3,2.2549257816112735
chen,1,0,0.32999999999999996,2.263320320354904
chen,1,0,0.36,2.2659011972750203
chen,1,0,0.39,2.2731353267442627
chen,1,0,0.42,2.2739655996955914
chen,1,0,0.44999999999999996,2.273924876336864
chen,1,0,0.48,2.276352599915351
chen,1,0,0.51,2.276290355353725
chen,1,0,0.54,2.276350678097525
chen,1,0,0.57,2.273607912521219
chen,1,0,0.6,2.272023597369858
chen,1,0,0.63,2.2692587683343852
chen,1,0,0.6599999999999999,2.263265474592323
chen,1,0,0.69,2.2627167841011775
chen,1,0,0.72,2.2636313957661343
chen,1,0,0.75,2.2510703455775136
chen,1,0,0.78,2.2511772964485295
chen,1,0,0.8099999999999999,2.2411859330751676
chen,1,0,0.84,2.239212156847809
chen,1,0,0.87,2.240164232666559
chen,1,0,0.8999999999999999,2.2392776213333367
chen,1,0,0.9299999999999999,2.2306548327983085
chen,1,0,0.96,2.219539170053678
chen,1,0,0.99,2.2188487972443593
chen,1,0,1.02,2.21143551922663
chen,1,0,1.05,2.2032398853750275
chen,1,0,1.08,2.1975196725939377
chen,1,0,1.1099999999999999,2.184631867762562
chen,1,0,1.14,2.175535415386595
chen,1,0,1.17,2.1653824435519358
chen,1,0,1.2,2.159703897874219
chen,1,0,1.23,2.1504225231591665
chen,1,0,1.26,2.1362177080115976
chen,1,0,1.29,2.1255608449139345
chen,1,0,1.3199999999999998,2.119088712847162
chen,1,0,1.3499999999999999,2.1121915455101594
chen,1,0,1.38,2.0964765768698004
chen,1,0,1.41,2.087403651467174
chen,1,0,1.44,2.0752409705966097
chen,1,0,1.47,2.0641824736042502
chen,1,0,1.5,2.053176918890528
chen,1,0,1.53,2.0402372178931176
chen,1,0,1.56,2.0331912194407606
chen,1,0,1.5899999999999999,2.0155046215614325
chen,1,0,1.6199999999999999,2.004224892389826
chen,1,0,1.65,1.9905125139715782
chen,1,0,1.68,1.9767462286561444
chen,1,0,1.71,1.9617823514114185
chen,1,0,1.74,1.9495674457065295
chen,1,0,1.77,1.93432517191305
chen,1,0,1.7999999999999998,1.917080424242549
chen,1,0,1.8299999999999998,1.8949660165541533
chen,1,0,1.8599999999999999,1.876678480248569
chen,1,0,1.89,1.8629368891360651
chen,1,0,1.92,1.8462350393187301
chen,1,0,1.95,1.8274865654356829
chen,1,0,1.98,1.8088368862842061
chen,1,0,2.01,1.7808492167651417
chen,1,0,2.04,1.7676591443651617
chen,1,0,2.07,1.7464413580055298
chen,1,0,2.1,1.7378561537961168
chen,1,0,2.13,1.7332111952280227
chen,1,0,2.16,1.7227928044352971
chen,1,0,2.19,1.706854051403978
chen,1,0,2.2199999999999998,1.6943369398943442
chen,1,0,2.25,1.6688308041069337
chen,1,0,2.28,1.6514818717248954
chen,1,0,2.31,1.6383222245496414
chen,1,0,2.34,1.6183782487288725
chen,1,0,2.37,1.6126557084233208
chen,1,0,2.4,1.594222849567705
chen,1,0,2.4299999999999997,1.570689031869906
chen,1,0,2.46,1.5485478607431358
chen,1,0,2.4899999999999998,1.5255288655417558
chen,1,0,2.52,1.4995382848387135
chen,1,0,2.55,1.4800021391052036
chen,1,0,2.58,1.4588694259915347
chen,1,0,2.61,1.431485968474062
chen,1,0,2.6399999999999997,1.4102475347042986
chen,1,0,2.67,1.37580432740451
chen,1,0,2.6999999999999997,1.3317465582323023
chen,1,0,2.73,1.30281975296116
chen,1,0,2.76,1.3051407487441156
chen,1,0,2.79,1.3350124722160601
chen,1,0,2.82,1.3353938302702288
chen,1,0,2.85,1.336532260786957
chen,1,0,2.88,1.3350696407292142
chen,1,0,2.9099999999999997,1.332985349510671
chen,1,0,2.94,1.3371312852297284
chen,1,0,2.9699999999999998,1.323799867351892
chen,1,0,3.0,1.3182370778896337
chen,1,0,3.03,1.3119241830998718
chen,1,0,3.06,1.3082891620415507
chen,1,0,3.09,1.2924360202068021
chen,1,0,3.12,1.2745512242711794
chen,1,0,3.15,1.2651645760121724
chen,1,0,3.1799999999999997,1.283945637980269
chen,1,0,3.21,1.3075561916115996
chen,1,0,3.2399999999999998,1.3210147828308973
chen,1,0,3.27,1.3265152300365533
chen,1,0,3.3,1.3302540082316405
chen,1,0,3.33,1.338527485250123
chen,1,0,3.36,1.344217289813176
chen,1,0,3.3899999999999997,1.3615594019774249
chen,1,0,3.42,1.3686581519718357
chen,1,0,3.4499999999999997,1.374686652437081
chen,1,0,3.48,1.3737996399539965
chen,1,0,3.51,1.3819522313848216
chen,1,0,3.54,1.3913325398101084
chen,1,0,3.57,1.4014576120627942
chen,1,0,3.5999999999999996,1.414465851073213
chen,1,0,3.63,1.4245999466527528
chen,1,0,3.6599999999999997,1.4326890159118075
chen,1,0,3.69,1.4301097263780898
chen,1,0,3.7199999999999998,1.4265327786809594
chen,1,0,3.75,1.4238030578126173
chen,1,0,3.78,1.4271605845293083
chen,1,0,3.81,1.4306526935896817
chen,1,0,3.84,1.4325017758301726
chen,1,0,3.8699999999999997,1.4530132690746023
chen,1,0,3.9,1.4719788816133477
chen,1,0,3.9299999999999997,1.4867178797744982
chen,1,0,3.96,1.5007179862551001
chen,1,0,3.9899999999999998,1.509661291078701
chen,1,0,4.02,1.5110934078762415
chen,1,0,4.05,1.5079183181299218
chen,1,0,4.08,1.509263661815969
chen,1,0,4.109999999999999,1.5048062717724697
chen,1,0,4.14,1.5115072450898346
chen,1,0,4.17,1.5099152228273067
chen,1,0,4.2,1.511612882398471
chen,1,0,4.2299999999999995,1.5201691001243192
chen,1,0,4.26,1.5288603883067495
chen,1,0,4.29,1.5353743137805975
chen,1,0,4.32,1.5344852052447826
chen,1,0,4.35,1.5413437167900457
chen,1,0,4.38,1.5371394754567846
chen,1,0,4.41,1.5340506869989394
chen,1,0,4.4399999999999995,1.5391251218672979
chen,1,0,4.47,1.539639166415547
chen,1,0,4.5,1.5426712135753824
chen,1,0,4.53,1.545373228781176
chen,1,0,4.56,1.5450381909764026
chen,1,0,4.59,1.5429189529489604
chen,1,0,4.62,1.5347255557032613
chen,1,0,4.6499999999999995,1.5322844596478251
chen,1,0,4.68,1.5327818965035187
chen,1,0,4.71,1.5295855199667228
chen,1,0,4.74,1.5252729736941917
chen,1,0,4.77,1.5172512684705495
chen,1,0,4.8,1.508056144655908
chen,1,0,4.83,1.4992654216662171
chen,1,0,4.859999999999999,1.485564537764447
chen,1,0,4.89,1.472221476617338
chen,1,0,4.92,1.4686775523527393
chen,1,0,4.95,1.4570591982118377
chen,1,0,4.9799999999999995,1.4494702758538445
chen,1,0,5.01,1.4348922182799346
chen,1,0,5.04,1.419848720144655
chen,1,0,5.069999999999999,1.410691930573733
chen,1,0,5.1,1.390927798692144
chen,1,0,5.13,1.3766042609501161
