dynamics,target,source,K,psi
lorenz,0,1,0.0,0.8183261447818146
lorenz,0,1,0.05,0.8017585829289395
lorenz,0,1,0.1,0.7853622811073528
lorenz,0,1,0.15000000000000002,0.7687270997745436
lorenz,0,1,0.2,0.7540512541557014
lorenz,0,1,0.25,0.7390810643339099
lorenz,0,1,0.30000000000000004,0.7243658408836143
lorenz,0,1,0.35000000000000003,0.7099586341171906
lorenz,0,1,0.4,0.6958751523436438
lorenz,0,1,0.45,0.6821190154699024
lorenz,0,1,0.5,0.6686877571406922
lorenz,0,1,0.55,0.6555751131115267
lorenz,0,1,0.6000000000000001,0.6427722039845074
lorenz,0,1,0.65,0.6302682832512312
lorenz,0,1,0.7000000000000001,0.6180512701821249
lorenz,0,1,0.75,0.6061081531944109
lorenz,0,1,0.8,0.5944253030964958
lorenz,0,1,0.8500000000000001,0.5829887177858634
lorenz,0,1,0.9,0.5717842123331484
lorenz,0,1,0.9500000000000001,0.5607975646231792
lorenz,0,1,1.0,0.5500146245145536
lorenz,0,1,1.05,0.5394213929300579
lorenz,0,1,1.1,0.5290040760606612
lorenz,0,1,1.1500000000000001,0.5187491188190387
lorenz,0,1,1.2000000000000002,0.5086432207556298
lorenz,0,1,1.25,0.49867333681972165
lorenz,0,1,1.3,0.48882666457638385
lorenz,0,1,1.35,0.4790906187437137
lorenz,0,1,1.4000000000000001,0.46945279314844524
lorenz,0,1,1.4500000000000002,0.4599009093466746
lorenz,0,1,1.5,0.45042275013374206
lorenz,0,1,1.55,0.44100607483604803
lorenz,0,1,1.6,0.43163851142168935
lorenz,0,1,1.6500000000000001,0.4223074177246048
lorenz,0,1,1.7000000000000002,0.412999699812295
lorenz,0,1,1.75,0.40370156856371947
lorenz,0,1,1.8,0.394398203582156
lorenz,0,1,1.85,0.38507327193417573
lorenz,0,1,1.9000000000000001,0.3757082074442685
lorenz,0,1,1.9500000000000002,0.36628106913842173
lorenz,0,1,2.0,0.35676459677417754
lorenz,0,1,2.0500000000000003,0.34712255490236754
lorenz,0,1,2.1,0.3373017987333186
lorenz,0,1,2.15,0.32721058235266137
lorenz,0,1,2.2,0.3166244914779612
lorenz,0,1,2.25,0.3050551334076379
lorenz,0,1,2.3000000000000003,0.2952758523570068
lorenz,0,1,2.35,0.28494597769804864
lorenz,0,1,2.4000000000000004,0.27386211930487486
lorenz,0,1,2.45,0.2626400215650863
lorenz,0,1,2.5,0.25141343292107143
lorenz,0,1,2.5500000000000003,0.2404539959576336
lorenz,0,1,2.6,0.23329436413215585
lorenz,0,1,2.6500000000000004,0.22452996318723892
lorenz,0,1,2.7,0.2181891570142142
lorenz,0,1,2.75,0.20864214059488892
lorenz,0,1,2.8000000000000003,0.20098531890479618
lorenz,0,1,2.85,0.1927877106003572
lorenz,0,1,2.9000000000000004,0.1859952406807491
lorenz,0,1,2.95,0.1804929974371813
lorenz,0,1,3.0,0.1718360831250383
lorenz,0,1,3.0500000000000003,0.16459984076040812
lorenz,0,1,3.1,0.15621994108369167
lorenz,0,1,3.1500000000000004,0.14779001810866213
lorenz,0,1,3.2,0.14103603941283052
lorenz,0,1,3.25,0.1335310004202727
lorenz,0,1,3.3000000000000003,0.12488363353441141
lorenz,0,1,3.35,0.11728696727222568
