dynamics,target,source,K,psi
lorenz,1,1,0.0,0.8183261447818146
lorenz,1,1,0.02,0.8122946082106575
lorenz,1,1,0.04,0.8062263633799551
lorenz,1,1,0.06,0.8001213702388862
lorenz,1,1,0.08,0.7939792996470285
lorenz,1,1,0.1,0.7877994930478514
lorenz,1,1,0.12,0.7815808639137167
lorenz,1,1,0.14,0.7753217073598002
lorenz,1,1,0.16,0.7690193378120154
lorenz,1,1,0.18,0.7626693566402969
lorenz,1,1,0.2,0.7562639915271874
lorenz,1,1,0.22,0.7497875553372041
lorenz,1,1,0.24,0.743199125031663
lorenz,1,1,0.26,0.7362752154960531
lorenz,1,1,0.28,0.7300027900263634
lorenz,1,1,0.3,0.7236486177404028
lorenz,1,1,0.32,0.7165152986394625
lorenz,1,1,0.34,0.7110491959743045
lorenz,1,1,0.36,0.7048519065142338
lorenz,1,1,0.38,0.6985228423983584
lorenz,1,1,0.4,0.6921183119501148
lorenz,1,1,0.42,0.6856580645870446
lorenz,1,1,0.44,0.679151683497767
lorenz,1,1,0.46,0.6726046696066927
lorenz,1,1,0.48,0.6660205313336782
lorenz,1,1,0.5,0.6594016751269985
lorenz,1,1,0.52,0.652749840874226
lorenz,1,1,0.54,0.6460663358149134
lorenz,1,1,0.56,0.6393521686575947
lorenz,1,1,0.58,0.6326081296300181
lorenz,1,1,0.6,0.6258348387389135
lorenz,1,1,0.62,0.619032773582603
lorenz,1,1,0.64,0.6122022823739426
lorenz,1,1,0.66,0.6053435843795044
lorenz,1,1,0.68,0.5984567572711308
lorenz,1,1,0.7000000000000001,0.5915417078573881
lorenz,1,1,0.72,0.5845981180072014
lorenz,1,1,0.74,0.5776253487980434
lorenz,1,1,0.76,0.5706222670252309
lorenz,1,1,0.78,0.5635869126624261
lorenz,1,1,0.8,0.5565158010703279
lorenz,1,1,0.8200000000000001,0.5494022492239286
lorenz,1,1,0.84,0.5422314384756206
lorenz,1,1,0.86,0.5349593368627223
lorenz,1,1,0.88,0.5272361512511652
lorenz,1,1,0.9,0.5206422431800952
lorenz,1,1,0.92,0.5137752260282182
lorenz,1,1,0.9400000000000001,0.5067680333043936
lorenz,1,1,0.96,0.4996952705562945
lorenz,1,1,0.98,0.4925781424249755
lorenz,1,1,1.0,0.48542575567736124
lorenz,1,1,1.02,0.47824287353496486
lorenz,1,1,1.04,0.47103228070626635
lorenz,1,1,1.06,0.46379569966835266
lorenz,1,1,1.08,0.4565341946189133
lorenz,1,1,1.1,0.44924835395011087
lorenz,1,1,1.12,0.44193835405123755
lorenz,1,1,1.1400000000000001,0.4346039358040787
lorenz,1,1,1.16,0.4272442829307488
lorenz,1,1,1.18,0.4198577394593302
lorenz,1,1,1.2,0.41244118789322715
lorenz,1,1,1.22,0.4049885565936944
lorenz,1,1,1.24,0.397486519009545
lorenz,1,1,1.26,0.38989712329864357
lorenz,1,1,1.28,0.38198379132057625
lorenz,1,1,1.3,0.37485452267003994
lorenz,1,1,1.32,0.3677006582290441
lorenz,1,1,1.34,0.360391875928938
lorenz,1,1,1.36,0.35301874654210347
lorenz,1,1,1.3800000000000001,0.34560494518488416
lorenz,1,1,1.4000000000000001,0.3381602227279212
lorenz,1,1,1.42,0.3306894695681876
lorenz,1,1,1.44,0.32319536402677873
lorenz,1,1,1.46,0.3156793561862427
lorenz,1,1,1.48,0.30814206264509475
lorenz,1,1,1.5,0.3005833840529031
lorenz,1,1,1.52,0.29300242332384674
lorenz,1,1,1.54,0.28539715091234086
lorenz,1,1,1.56,0.2777635629774137
lorenz,1,1,1.58,0.27009347042823867
lorenz,1,1,1.6,0.2623673283195698
lorenz,1,1,1.62,0.2545175332347483
lorenz,1,1,1.6400000000000001,0.24623907827497274
lorenz,1,1,1.6600000000000001,0.23936478244451564
lorenz,1,1,1.68,0.23194288573141672
lorenz,1,1,1.7,0.22442466754713955
lorenz,1,1,1.72,0.21685806047758224
lorenz,1,1,1.74,0.20925902448017397
lorenz,1,1,1.76,0.2016348518810721
lorenz,1,1,1.78,0.1939894585909787
lorenz,1,1,1.8,0.1863251462382883
lorenz,1,1,1.82,0.17864332323505103
lorenz,1,1,1.84,0.1709448364453811
lorenz,1,1,1.86,0.16323012879637275
lorenz,1,1,1.8800000000000001,0.155499303218931
lorenz,1,1,1.9000000000000001,0.14775212088168385
lorenz,1,1,1.92,0.1399879327410408
lorenz,1,1,1.94,0.13220551370526404
lorenz,1,1,1.96,0.12440271287502125
lorenz,1,1,1.98,0.1165756867899334
lorenz,1,1,2.0,0.10871700046638103
lorenz,1,1,2.02,0.10080980024120632
lorenz,1,1,2.04,0.09280098178792952
lorenz,1,1,2.06,0.08393409927096578
lorenz,1,1,2.08,0.07717422460420864
lorenz,1,1,2.1,0.06959837304586855
lorenz,1,1,2.12,0.061912239456105814
lorenz,1,1,2.14,0.054176218850708266
lorenz,1,1,2.16,0.04640888972637861
lorenz,1,1,2.18,0.03861849963481777
lorenz,1,1,2.2,0.03080946208527646
lorenz,1,1,2.22,0.02298442998003172
lorenz,1,1,2.24,0.015145129680187771
lorenz,1,1,2.2600000000000002,0.007292750091846168
lorenz,1,1,2.2800000000000002,-0.0005718560554458305
lorenz,1,1,2.3000000000000003,-0.008448059964319559
lorenz,1,1,2.32,-0.016335390686071295
lorenz,1,1,2.34,-0.024233494804457707
lorenz,1,1,2.36,-0.03214211149474445
lorenz,1,1,2.38,-0.04006105740378109
lorenz,1,1,2.4,-0.047990218324073575
lorenz,1,1,2.42,-0.05592954607270687
lorenz,1,1,2.44,-0.06387905990722964
lorenz,1,1,2.46,-0.07183885251923147
lorenz,1,1,2.48,-0.07980910134316592
lorenz,1,1,2.5,-0.08779008679393648
lorenz,1,1,2.52,-0.09578222036617837
lorenz,1,1,2.54,-0.1037860877610948
lorenz,1,1,2.56,-0.11180251630773788
lorenz,1,1,2.58,-0.11983268404082406
lorenz,1,1,2.6,-0.12787830505907227
lorenz,1,1,2.62,-0.13594196614260626
lorenz,1,1,2.64,-0.14402779566450596
lorenz,1,1,2.66,-0.15214297205908706
lorenz,1,1,2.68,-0.16030183902263262
