dynamics,target,source,K,psi
lorenz,0,0,0.0,0.8183261447818146
lorenz,0,0,0.03,0.8128261943248359
lorenz,0,0,0.06,0.8071825133281499
lorenz,0,0,0.09,0.8011204931757007
lorenz,0,0,0.12,0.7953281624185913
lorenz,0,0,0.15,0.7908774153259511
lorenz,0,0,0.18,0.7856779182537372
lorenz,0,0,0.21,0.7801075440862335
lorenz,0,0,0.24,0.7743281442664366
lorenz,0,0,0.27,0.768939867637736
lorenz,0,0,0.3,0.7636658236856707
lorenz,0,0,0.32999999999999996,0.7589228123583075
lorenz,0,0,0.36,0.7544863497940106
lorenz,0,0,0.39,0.7496394991739121
lorenz,0,0,0.42,0.7450859997385259
lorenz,0,0,0.44999999999999996,0.7404097610788816
lorenz,0,0,0.48,0.736132124783724
lorenz,0,0,0.51,0.7315446809136624
lorenz,0,0,0.54,0.7268288832697841
lorenz,0,0,0.57,0.7220123157626261
lorenz,0,0,0.6,0.717069634423039
lorenz,0,0,0.63,0.7117622419023056
lorenz,0,0,0.6599999999999999,0.7071442405032375
lorenz,0,0,0.69,0.7020252196619929
lorenz,0,0,0.72,0.6980494400787234
lorenz,0,0,0.75,0.6936689155410019
lorenz,0,0,0.78,0.6891329356491619
lorenz,0,0,0.8099999999999999,0.684512029681814
lorenz,0,0,0.84,0.6798029582728242
lorenz,0,0,0.87,0.6748766969365072
lorenz,0,0,0.8999999999999999,0.6703322367366468
lorenz,0,0,0.9299999999999999,0.6661261618849375
lorenz,0,0,0.96,0.6617287016777748
lorenz,0,0,0.99,0.6572762634423021
lorenz,0,0,1.02,0.6528002001385123
lorenz,0,0,1.05,0.6483135741511841
lorenz,0,0,1.08,0.6438234122299579
lorenz,0,0,1.1099999999999999,0.6393341016175461
lorenz,0,0,1.14,0.6348486643127604
lorenz,0,0,1.17,0.6303693344510041
lorenz,0,0,1.2,0.6258978609185527
lorenz,0,0,1.23,0.6214356920211759
lorenz,0,0,1.26,0.6169841144783502
lorenz,0,0,1.29,0.6125443910981471
lorenz,0,0,1.3199999999999998,0.6081179352476055
lorenz,0,0,1.3499999999999999,0.6037065611956766
lorenz,0,0,1.38,0.5993128402996736
lorenz,0,0,1.41,0.5949405347819542
lorenz,0,0,1.44,0.5905949046445559
lorenz,0,0,1.47,0.5862823754378945
lorenz,0,0,1.5,0.5820089570004836
lorenz,0,0,1.53,0.5777776887517336
lorenz,0,0,1.56,0.5735869795186327
lorenz,0,0,1.5899999999999999,0.5694314961505521
lorenz,0,0,1.6199999999999999,0.5653046918809893
lorenz,0,0,1.65,0.5612008418559481
lorenz,0,0,1.68,0.5571157571525616
lorenz,0,0,1.71,0.5530466305343753
lorenz,0,0,1.74,0.548991618421987
