dynamics,target,source,K,psi
chua,0,2,0.0,0.4038525769915725
chua,0,2,0.01,0.40295052360520206
chua,0,2,0.02,0.40359638027251116
chua,0,2,0.03,0.40298467252301035
chua,0,2,0.04,0.403960959652423
chua,0,2,0.05,0.4029070569633639
chua,0,2,0.06,0.4020920303919514
chua,0,2,0.07,0.4028850414190488
chua,0,2,0.08,0.4008382852079582
chua,0,2,0.09,0.3964859187129933
chua,0,2,0.1,0.39434590900552036
chua,0,2,0.11,0.395725261634688
chua,0,2,0.12,0.39384018078216726
chua,0,2,0.13,0.39151889824818825
chua,0,2,0.14,0.3884108169652683
chua,0,2,0.15,0.3862550696152618
chua,0,2,0.16,0.3800026833274094
chua,0,2,0.17,0.3773992285274944
chua,0,2,0.18,0.37155065854825287
chua,0,2,0.19,0.370004109205357
chua,0,2,0.2,0.3739945180927116
chua,0,2,0.21,0.37376162515560835
chua,0,2,0.22,0.37242231169641726
chua,0,2,0.23,0.37243783534701086
chua,0,2,0.24,0.37062786434170236
chua,0,2,0.25,0.3698536737109942
chua,0,2,0.26,0.36640232668750045
chua,0,2,0.27,0.36602378879960207
chua,0,2,0.28,0.36380660711560137
chua,0,2,0.29,0.3625075829001598
chua,0,2,0.3,0.3614037608224634
chua,0,2,0.31,0.35811207335057593
chua,0,2,0.32,0.35133874322986686
chua,0,2,0.33,0.34370357483409125
chua,0,2,0.34,0.34150563951968865
chua,0,2,0.35000000000000003,0.3405117476610348
chua,0,2,0.36,0.3390652001812222
chua,0,2,0.37,0.3349945861893346
chua,0,2,0.38,0.33468269509462617
chua,0,2,0.39,0.3289014518788258
chua,0,2,0.4,0.3226319282225378
chua,0,2,0.41000000000000003,0.3128204508012877
chua,0,2,0.42,0.30214609015388444
chua,0,2,0.43,0.3076347001916686
chua,0,2,0.44,0.31445683130091595
chua,0,2,0.45,0.3237247907866251
chua,0,2,0.46,0.32571580857519705
chua,0,2,0.47000000000000003,0.3264222783681395
chua,0,2,0.48,0.33018591355142357
chua,0,2,0.49,0.32896751023214105
chua,0,2,0.5,0.3302014425458048
chua,0,2,0.51,0.3322605249201113
chua,0,2,0.52,0.33215000849382303
chua,0,2,0.53,0.33307614467965996
chua,0,2,0.54,0.3338552070356684
chua,0,2,0.55,0.33694711510134673
chua,0,2,0.56,0.3407545903830569
chua,0,2,0.5700000000000001,0.3431615397974629
chua,0,2,0.58,0.34484050409442135
chua,0,2,0.59,0.3477839246754063
chua,0,2,0.6,0.34877956539989025
chua,0,2,0.61,0.3504261755674117
chua,0,2,0.62,0.35087927690499515
chua,0,2,0.63,0.3513961251616136
chua,0,2,0.64,0.35107092321463473
chua,0,2,0.65,0.350397951003663
chua,0,2,0.66,0.3487449594501551
chua,0,2,0.67,0.3456237806970318
chua,0,2,0.68,0.3431486344383494
chua,0,2,0.6900000000000001,0.33984649358188423
chua,0,2,0.7000000000000001,0.3414165004996235
chua,0,2,0.71,0.34158979484065205
chua,0,2,0.72,0.34071955225438616
chua,0,2,0.73,0.33822889910864096
chua,0,2,0.74,0.33872617974703967
