dynamics,target,source,K,psi
chua,0,0,0.0,0.4038525769915725
chua,0,0,0.02,0.3976837359713868
chua,0,0,0.04,0.39710903963727323
chua,0,0,0.06,0.39801401314085144
chua,0,0,0.08,0.395999690139775
chua,0,0,0.1,0.3941040420065379
chua,0,0,0.12,0.39052599987104825
chua,0,0,0.14,0.3913346592181192
chua,0,0,0.16,0.386576008579357
chua,0,0,0.18,0.3827928404906096
chua,0,0,0.2,0.37896899363499686
chua,0,0,0.22,0.37980039125508946
chua,0,0,0.24,0.3772313796982558
chua,0,0,0.26,0.3741981635718339
chua,0,0,0.28,0.37247322033225183
chua,0,0,0.3,0.37023680664310565
chua,0,0,0.32,0.3658963780557349
chua,0,0,0.34,0.35923286332848786
chua,0,0,0.36,0.36016458021153674
chua,0,0,0.38,0.3604099493452717
chua,0,0,0.4,0.35990868870834214
chua,0,0,0.42,0.35735921641165197
chua,0,0,0.44,0.3535113927135943
chua,0,0,0.46,0.3484673552022356
chua,0,0,0.48,0.3450775039076979
chua,0,0,0.5,0.33899998322848734
chua,0,0,0.52,0.33075450686088564
chua,0,0,0.54,0.3235854804294387
chua,0,0,0.56,0.3186688241321769
chua,0,0,0.58,0.31497126154065175
chua,0,0,0.6,0.310416857141062
chua,0,0,0.62,0.30639931789652597
chua,0,0,0.64,0.29977362893456855
chua,0,0,0.66,0.2974414484836276
chua,0,0,0.68,0.2935759923288539
chua,0,0,0.7000000000000001,0.28883099207048707
chua,0,0,0.72,0.2857291676051434
chua,0,0,0.74,0.28497923466127184
chua,0,0,0.76,0.2865612767401624
chua,0,0,0.78,0.28641232971981456
chua,0,0,0.8,0.29262011236174323
chua,0,0,0.8200000000000001,0.296506933675654
chua,0,0,0.84,0.297353248034958
chua,0,0,0.86,0.2978830557717752
chua,0,0,0.88,0.2988764775943312
chua,0,0,0.9,0.3001595934430188
chua,0,0,0.92,0.2999680363615764
chua,0,0,0.9400000000000001,0.2998249908560277
chua,0,0,0.96,0.2994894890422325
chua,0,0,0.98,0.29651995402492365
chua,0,0,1.0,0.29332680463430216
chua,0,0,1.02,0.2950168726680747
chua,0,0,1.04,0.2906335630835331
chua,0,0,1.06,0.2926634007033979
chua,0,0,1.08,0.2925796557286398
chua,0,0,1.1,0.2921372366762861
chua,0,0,1.12,0.28814994109253156
chua,0,0,1.1400000000000001,0.2890854740541777
chua,0,0,1.16,0.2870162548849058
chua,0,0,1.18,0.2850034517303539
chua,0,0,1.2,0.28507558897867086
chua,0,0,1.22,0.28246899941382
chua,0,0,1.24,0.28263093567799247
chua,0,0,1.26,0.2833406065879454
chua,0,0,1.28,0.285150446310169
chua,0,0,1.3,0.28378713099863795
chua,0,0,1.32,0.2802801239727267
chua,0,0,1.34,0.27931474418995195
chua,0,0,1.36,0.2788095770249231
chua,0,0,1.3800000000000001,0.27593484796792195
