dynamics,target,source,K,psi
chua,1,1,0.0,0.4038525769915725
chua,1,1,0.01,0.40126375271861503
chua,1,1,0.02,0.39725614321694935
chua,1,1,0.03,0.3934470306578482
chua,1,1,0.04,0.38937192337210286
chua,1,1,0.05,0.3849544922679237
chua,1,1,0.06,0.38186527636359685
chua,1,1,0.07,0.3773259641985603
chua,1,1,0.08,0.37560287658344804
chua,1,1,0.09,0.37165890213622005
chua,1,1,0.1,0.367832893757257
chua,1,1,0.11,0.3654930168714178
chua,1,1,0.12,0.36197342770356
chua,1,1,0.13,0.35792056383559945
chua,1,1,0.14,0.35516267353368003
chua,1,1,0.15,0.3519186984024594
chua,1,1,0.16,0.3484709932948566
chua,1,1,0.17,0.3454193365377164
chua,1,1,0.18,0.3418358639244875
chua,1,1,0.19,0.3376612831742449
chua,1,1,0.2,0.33371636820204614
chua,1,1,0.21,0.3311551508370684
chua,1,1,0.22,0.32642534690604663
chua,1,1,0.23,0.3245906274734669
chua,1,1,0.24,0.3215559615679737
chua,1,1,0.25,0.3179322780772064
chua,1,1,0.26,0.31471976046665734
chua,1,1,0.27,0.31141222050626766
chua,1,1,0.28,0.30750060877677676
chua,1,1,0.29,0.3016896014859139
chua,1,1,0.3,0.30076931923966116
chua,1,1,0.31,0.29721470101805614
chua,1,1,0.32,0.29361883722339016
chua,1,1,0.33,0.2913552272073021
chua,1,1,0.34,0.2881475324127982
chua,1,1,0.35000000000000003,0.2845605535276576
chua,1,1,0.36,0.28071030393002544
chua,1,1,0.37,0.2774101047312138
chua,1,1,0.38,0.27181509055937914
chua,1,1,0.39,0.2701205791885936
chua,1,1,0.4,0.2677222972230995
chua,1,1,0.41000000000000003,0.2645761501143871
chua,1,1,0.42,0.26083501365231104
chua,1,1,0.43,0.2575280164514279
chua,1,1,0.44,0.2549717114713206
chua,1,1,0.45,0.25183352589965097
chua,1,1,0.46,0.24825100183849683
chua,1,1,0.47000000000000003,0.24496317961212144
chua,1,1,0.48,0.24158308833862718
chua,1,1,0.49,0.23835519064443672
chua,1,1,0.5,0.23467680261590462
chua,1,1,0.51,0.23226680642687147
chua,1,1,0.52,0.22923734499999743
chua,1,1,0.53,0.22599307842780633
chua,1,1,0.54,0.2226040181069169
chua,1,1,0.55,0.21907734793300498
chua,1,1,0.56,0.21538155641555992
chua,1,1,0.5700000000000001,0.2113795025650395
chua,1,1,0.58,0.20530685839349702
chua,1,1,0.59,0.20422172597754384
chua,1,1,0.6,0.200727995641805
chua,1,1,0.61,0.19681673534270488
chua,1,1,0.62,0.19366096955226206
chua,1,1,0.63,0.1897517805671028
chua,1,1,0.64,0.1860624123032263
chua,1,1,0.65,0.18215919428822225
chua,1,1,0.66,0.17699620577696934
chua,1,1,0.67,0.17417781375615599
chua,1,1,0.68,0.1715530328726493
chua,1,1,0.6900000000000001,0.1676735482451336
chua,1,1,0.7000000000000001,0.1632166634967964
chua,1,1,0.71,0.16100887116165472
chua,1,1,0.72,0.15827278342508538
chua,1,1,0.73,0.1547983587359624
chua,1,1,0.74,0.1516082820042566
chua,1,1,0.75,0.14809692077757214
chua,1,1,0.76,0.14459908072166416
chua,1,1,0.77,0.14172953978450553
chua,1,1,0.78,0.1386540460907373
chua,1,1,0.79,0.13512827669442773
chua,1,1,0.8,0.1312180821307882
chua,1,1,0.81,0.12817284115494415
chua,1,1,0.8200000000000001,0.12452410418116813
chua,1,1,0.8300000000000001,0.12045064131204558
