dynamics,target,source,K,psi
chua,2,2,5.86,0.29642583394355565
chua,2,2,5.87,0.2987334262591556
chua,2,2,5.88,0.3010312164019092
chua,2,2,5.89,0.30331927726712293
chua,2,2,5.9,0.3055976809420872
chua,2,2,5.91,0.30786649872019817
chua,2,2,5.92,0.3101258011096749
chua,2,2,5.93,0.3123756578478457
chua,2,2,5.94,0.31461613791174003
chua,2,2,5.95,0.31684730952985724
chua,2,2,5.96,0.319069240191182
chua,2,2,5.97,0.32128199665667123
chua,2,2,5.98,0.3234856449714512
chua,2,2,5.99,0.32568025047399596
chua,2,2,6.0,0.327865877805302
chua,2,2,6.01,0.33004259092019816
chua,2,2,6.0200000000000005,0.33221045309818953
chua,2,2,6.03,0.33436952694865285
chua,2,2,6.04,0.3365198744279006
chua,2,2,6.05,0.338661556839935
chua,2,2,6.0600000000000005,0.3407946348511257
chua,2,2,6.07,0.34291916849764165
chua,2,2,6.08,0.34503521719497177
chua,2,2,6.09,0.3471428397431421
chua,2,2,6.1000000000000005,0.3492420943428176
chua,2,2,6.11,0.3513330385927439
chua,2,2,6.12,0.35341572951005823
chua,2,2,6.13,0.3554902235264351
chua,2,2,6.140000000000001,0.35755657650598377
chua,2,2,6.15,0.35961484374805824
chua,2,2,6.16,0.3616650799936382
chua,2,2,6.17,0.3637073394379428
chua,2,2,6.18,0.365741675733674
chua,2,2,6.19,0.3677681419985118
chua,2,2,6.2,0.3697867908227784
chua,2,2,6.21,0.37179767428025545
chua,2,2,6.22,0.3738008439273276
chua,2,2,6.23,0.3757963508164736
chua,2,2,6.24,0.37778424550153733
chua,2,2,6.25,0.3797645780413476
chua,2,2,6.26,0.38173739800943607
chua,2,2,6.2700000000000005,0.3837027544983925
chua,2,2,6.28,0.38566069612840426
chua,2,2,6.29,0.38761127104847987
chua,2,2,6.3,0.3895545269490958
chua,2,2,6.3100000000000005,0.39149051106505706
chua,2,2,6.32,0.39341927017831746
chua,2,2,6.33,0.39534085062987157
chua,2,2,6.34,0.3972552983186817
chua,2,2,6.3500000000000005,0.3991626587148165
chua,2,2,6.36,0.4010629768575214
chua,2,2,6.37,0.4029562973656932
chua,2,2,6.38,0.4048426644414819
chua,2,2,6.390000000000001,0.40672212187294104
chua,2,2,6.4,0.4085947130458942
chua,2,2,6.41,0.410460480941079
chua,2,2,6.42,0.41231946814418863
chua,2,2,6.43,0.41417171685076065
chua,2,2,6.44,0.41601726886761303
chua,2,2,6.45,0.4178561656215647
chua,2,2,6.46,0.4196884481595031
chua,2,2,6.47,0.4215141571583467
chua,2,2,6.48,0.4233333329263412
chua,2,2,6.49,0.425146015406877
chua,2,2,6.5,0.42695224418399674
chua,2,2,6.51,0.42875205848992476
chua,2,2,6.5200000000000005,0.4305454972033768
chua,2,2,6.53,0.4323325988573537
chua,2,2,6.54,0.43411340164052853
chua,2,2,6.55,0.4358879434092034
chua,2,2,6.5600000000000005,0.43765626167900273
chua,2,2,6.57,0.43941839363850504
chua,2,2,6.58,0.4411743761488461
