dynamics,target,source,K,psi
chua,1,0,0.0,0.4038525769915725
chua,1,0,0.005,0.4012305556730399
chua,1,0,0.01,0.3945199176009638
chua,1,0,0.015,0.39025146283684786
chua,1,0,0.02,0.38568267448948407
chua,1,0,0.025,0.3822775388952169
chua,1,0,0.03,0.3792328311352034
chua,1,0,0.035,0.3737040098845076
chua,1,0,0.04,0.3680787265674581
chua,1,0,0.045,0.3627165236081433
chua,1,0,0.05,0.36121412927014535
chua,1,0,0.055,0.3575579869495652
chua,1,0,0.06,0.3546869492258864
chua,1,0,0.065,0.3514741103878515
chua,1,0,0.07,0.34630763564358474
chua,1,0,0.075,0.33989971409503894
chua,1,0,0.08,0.33715367226017484
chua,1,0,0.085,0.33318105204284065
chua,1,0,0.09,0.3289560384002867
chua,1,0,0.095,0.3248224567429989
chua,1,0,0.1,0.319511953993704
chua,1,0,0.105,0.3125189014952971
chua,1,0,0.11,0.30595052250654875
chua,1,0,0.115,0.3007625170504927
chua,1,0,0.12,0.2937918445569445
chua,1,0,0.125,0.2887145144953552
chua,1,0,0.13,0.2838225936175417
chua,1,0,0.135,0.27910133459615183
chua,1,0,0.14,0.2726723066484353
chua,1,0,0.145,0.26638362977355967
chua,1,0,0.15,0.2609426081207595
chua,1,0,0.155,0.256371414183971
chua,1,0,0.16,0.2504320079298195
chua,1,0,0.165,0.24303577216797054
chua,1,0,0.17,0.23644836458059582
chua,1,0,0.17500000000000002,0.22967560376288715
chua,1,0,0.18,0.2238617252119162
chua,1,0,0.185,0.2174904626266124
chua,1,0,0.19,0.21325765261337568
chua,1,0,0.195,0.20746703002570724
chua,1,0,0.2,0.19962060082048008
chua,1,0,0.20500000000000002,0.1917184529911909
chua,1,0,0.21,0.1808628901908805
chua,1,0,0.215,0.17517246781842885
chua,1,0,0.22,0.16411774261405243
chua,1,0,0.225,0.1560542613261066
chua,1,0,0.23,0.14701337840384365
chua,1,0,0.23500000000000001,0.1410372940590372
chua,1,0,0.24,0.13473839521484193
chua,1,0,0.245,0.1320100994830665
chua,1,0,0.25,0.12608022091674206
chua,1,0,0.255,0.12229259267864416
chua,1,0,0.26,0.11587339629176657
chua,1,0,0.265,0.1172503372899317
chua,1,0,0.27,0.11446772258223642
chua,1,0,0.275,0.1123955865785248
chua,1,0,0.28,0.10897657013697135
chua,1,0,0.28500000000000003,0.10653613949459348
chua,1,0,0.29,0.10443198541780786
chua,1,0,0.295,0.09914176290653944
chua,1,0,0.3,0.09624870320852218
chua,1,0,0.305,0.0969494175670398
chua,1,0,0.31,0.09899164370473591
chua,1,0,0.315,0.09760233965890895
chua,1,0,0.32,0.09600102212320602
chua,1,0,0.325,0.09226402100797637
chua,1,0,0.33,0.0907551654937742
chua,1,0,0.335,0.08719634693200094
chua,1,0,0.34,0.08265216046664961
chua,1,0,0.34500000000000003,0.08070380666578617
chua,1,0,0.35000000000000003,0.07764053784659376
chua,1,0,0.355,0.07453868786310712
chua,1,0,0.36,0.07063119748391301
chua,1,0,0.365,0.06829547278420563
chua,1,0,0.37,0.06696967363847235
chua,1,0,0.375,0.06385359642126438
chua,1,0,0.38,0.05958944218081531
chua,1,0,0.385,0.055775442402828786
chua,1,0,0.39,0.0509738230618993
chua,1,0,0.395,0.04539150182886665
chua,1,0,0.4,0.04183012637179272
chua,1,0,0.405,0.03937871159043479
chua,1,0,0.41000000000000003,0.03665126659033954
chua,1,0,0.41500000000000004,0.03145886500080611
chua,1,0,0.42,0.0273207050114083
chua,1,0,0.425,0.020594048248951044
chua,1,0,0.43,0.015868461133781927
chua,1,0,0.435,0.0128747608903176
chua,1,0,0.44,0.011293159233489971
chua,1,0,0.445,0.008472727940849927
chua,1,0,0.45,0.0036509594934627143
chua,1,0,0.455,-0.0006832325410129931
chua,1,0,0.46,-0.004743400410062424
chua,1,0,0.465,-0.009793865823076814
chua,1,0,0.47000000000000003,-0.016179116788780683
chua,1,0,0.47500000000000003,-0.023192817528005026
chua,1,0,0.48,-0.026556299641403446
