dynamics,target,source,K,psi
chua,2,1,0.0,0.4038525769915725
chua,2,1,0.05,0.40293109256035914
chua,2,1,0.1,0.399747008519572
chua,2,1,0.15000000000000002,0.3979762549504364
chua,2,1,0.2,0.39570000951260176
chua,2,1,0.25,0.39295547143521814
chua,2,1,0.30000000000000004,0.39275710377493955
chua,2,1,0.35000000000000003,0.39152987157273045
chua,2,1,0.4,0.3909042206715908
chua,2,1,0.45,0.38948997305914496
chua,2,1,0.5,0.38267992313973187
chua,2,1,0.55,0.3815014115741606
chua,2,1,0.6000000000000001,0.3770533087627915
chua,2,1,0.65,0.3753636343505094
chua,2,1,0.7000000000000001,0.37030886616944575
chua,2,1,0.75,0.36279184188430147
chua,2,1,0.8,0.3561830647746263
chua,2,1,0.8500000000000001,0.34756231096818185
chua,2,1,0.9,0.3429354684488908
chua,2,1,0.9500000000000001,0.3355724621414942
chua,2,1,1.0,0.32856330122614913
chua,2,1,1.05,0.31710060232249415
chua,2,1,1.1,0.30658994615938306
chua,2,1,1.1500000000000001,0.29508821062885854
chua,2,1,1.2000000000000002,0.29361799907811026
chua,2,1,1.25,0.2954660760686053
chua,2,1,1.3,0.29678518426657186
chua,2,1,1.35,0.30310485292322353
chua,2,1,1.4000000000000001,0.3047906445762937
chua,2,1,1.4500000000000002,0.3049001214337848
chua,2,1,1.5,0.3084780064642876
chua,2,1,1.55,0.31433912759048677
chua,2,1,1.6,0.3206895893880082
chua,2,1,1.6500000000000001,0.32193600051263277
chua,2,1,1.7000000000000002,0.3272201403246317
chua,2,1,1.75,0.33102662646568715
chua,2,1,1.8,0.3350352640280481
chua,2,1,1.85,0.33673126104752826
chua,2,1,1.9000000000000001,0.3365724865379269
chua,2,1,1.9500000000000002,0.33530398433218156
chua,2,1,2.0,0.33511564198173793
chua,2,1,2.0500000000000003,0.3353166750819724
chua,2,1,2.1,0.33751283520061753
chua,2,1,2.15,0.3381206734428673
chua,2,1,2.2,0.33786411655756476
chua,2,1,2.25,0.33563861135608464
chua,2,1,2.3000000000000003,0.33474979443468755
chua,2,1,2.35,0.3316120303773561
chua,2,1,2.4000000000000004,0.33201333260134896
chua,2,1,2.45,0.3318439953600545
chua,2,1,2.5,0.3291067079467782
chua,2,1,2.5500000000000003,0.3284234541280922
chua,2,1,2.6,0.3275298238674594
chua,2,1,2.6500000000000004,0.32486927928746173
chua,2,1,2.7,0.32450435235281905
chua,2,1,2.75,0.3224088044529875
chua,2,1,2.8000000000000003,0.32014092491809615
chua,2,1,2.85,0.3195109991342034
chua,2,1,2.9000000000000004,0.31798216950371005
chua,2,1,2.95,0.31405190894394486
chua,2,1,3.0,0.3110738382525741
chua,2,1,3.0500000000000003,0.31255738554225454
chua,2,1,3.1,0.31004930858077456
chua,2,1,3.1500000000000004,0.31258249483447664
chua,2,1,3.2,0.310715843299519
chua,2,1,3.25,0.3083947791072747
chua,2,1,3.3000000000000003,0.31002799415954874
chua,2,1,3.35,0.31060047610179026
chua,2,1,3.4000000000000004,0.30703444265309005
chua,2,1,3.45,0.30607186485600246
chua,2,1,3.5,0.30487689752136254
chua,2,1,3.5500000000000003,0.30150107082299415
chua,2,1,3.6,0.2987888527725771
chua,2,1,3.6500000000000004,0.2968193347787696
chua,2,1,3.7,0.290033832063024
chua,2,1,3.75,0.29267497438486795
chua,2,1,3.8000000000000003,0.29838207584911725
chua,2,1,3.85,0.29835301037818357
chua,2,1,3.9000000000000004,0.3001957910574925
chua,2,1,3.95,0.2997722583043733
chua,2,1,4.0,0.29624596459129154
chua,2,1,4.05,0.29688262600941273
chua,2,1,4.1000000000000005,0.29408812091336056
chua,2,1,4.15,0.2947059824877533
chua,2,1,4.2,0.29306108348642695
chua,2,1,4.25,0.288787814846301
chua,2,1,4.3,0.285394653886219
chua,2,1,4.3500000000000005,0.27976981807394447
chua,2,1,4.4,0.27529226610940977
chua,2,1,4.45,0.27689860792451576
chua,2,1,4.5,0.27841673704512665
chua,2,1,4.55,0.28237372928595883
chua,2,1,4.6000000000000005,0.28354669291448603
chua,2,1,4.65,0.2831757593172119
chua,2,1,4.7,0.2823074643466926
chua,2,1,4.75,0.28285986013393805
chua,2,1,4.800000000000001,0.2804834239518276
chua,2,1,4.8500000000000005,0.2757494449155077
chua,2,1,4.9,0.27016734433616524
chua,2,1,4.95,0.2692475540402654
chua,2,1,5.0,0.2713500742466977
chua,2,1,5.050000000000001,0.27165318225210694
chua,2,1,5.1000000000000005,0.26955107834799824
chua,2,1,5.15,0.27074844720749813
chua,2,1,5.2,0.2682616823510771
chua,2,1,5.25,0.26643454347465034
chua,2,1,5.300000000000001,0.2647628913856453
chua,2,1,5.3500000000000005,0.2614382946760184
chua,2,1,5.4,0.26003900496614657
chua,2,1,5.45,0.25701801351952247
chua,2,1,5.5,0.2537808468212354
chua,2,1,5.550000000000001,0.2559012344420143
chua,2,1,5.6000000000000005,0.256390767513109
chua,2,1,5.65,0.2579688766501308
chua,2,1,5.7,0.2575436762981305
chua,2,1,5.75,0.2581356130819367
chua,2,1,5.800000000000001,0.25573553981424696
chua,2,1,5.8500000000000005,0.25328467997239373
chua,2,1,5.9,0.24965655058937283
chua,2,1,5.95,0.2474234348800256
chua,2,1,6.0,0.24346903238341394
chua,2,1,6.050000000000001,0.23931902449085574
chua,2,1,6.1000000000000005,0.24080446668222816
chua,2,1,6.15,0.23779969496028966
chua,2,1,6.2,0.23796675072460138
chua,2,1,6.25,0.23523422766419563
chua,2,1,6.300000000000001,0.23238736461658088
chua,2,1,6.3500000000000005,0.23147337210344604
chua,2,1,6.4,0.22804934255009313
chua,2,1,6.45,0.2261948350420134
chua,2,1,6.5,0.22248365268948533
chua,2,1,6.550000000000001,0.21884531385615932
chua,2,1,6.6000000000000005,0.21436516106318734
chua,2,1,6.65,0.21259455606890876
chua,2,1,6.7,0.2095376432934219
