dynamics,target,source,K,psi
chua,0,1,0.0,0.4038525769915725
chua,0,1,0.03,0.4019170042769133
chua,0,1,0.06,0.40027082603400926
chua,0,1,0.09,0.3958148415676201
chua,0,1,0.12,0.39187252188927657
chua,0,1,0.15,0.390255205426048
chua,0,1,0.18,0.386217161180131
chua,0,1,0.21,0.38537004410708536
chua,0,1,0.24,0.38225847125923496
chua,0,1,0.27,0.38041001653029055
chua,0,1,0.3,0.37924119173266196
chua,0,1,0.32999999999999996,0.37630294733758235
chua,0,1,0.36,0.3723274385495344
chua,0,1,0.39,0.3689605609423492
chua,0,1,0.42,0.36658320674521694
chua,0,1,0.44999999999999996,0.3627290036475395
chua,0,1,0.48,0.360122928320957
chua,0,1,0.51,0.36089800915442605
chua,0,1,0.54,0.3583175380489433
chua,0,1,0.57,0.3546789781384046
chua,0,1,0.6,0.35470372173786163
chua,0,1,0.63,0.353037706376821
chua,0,1,0.6599999999999999,0.35062042040791025
chua,0,1,0.69,0.3475619616010405
chua,0,1,0.72,0.3421379073278157
chua,0,1,0.75,0.33992089865876507
chua,0,1,0.78,0.3389289779527924
chua,0,1,0.8099999999999999,0.33636580141041456
chua,0,1,0.84,0.3342871523553104
chua,0,1,0.87,0.33146686675066805
chua,0,1,0.8999999999999999,0.3289817487614527
chua,0,1,0.9299999999999999,0.32670425327385444
chua,0,1,0.96,0.3238616923313403
chua,0,1,0.99,0.3206783190643151
chua,0,1,1.02,0.3171203702740962
chua,0,1,1.05,0.3125492514238346
chua,0,1,1.08,0.30939509672716164
chua,0,1,1.1099999999999999,0.3030907691221212
chua,0,1,1.14,0.302025500275189
chua,0,1,1.17,0.2979086245680621
chua,0,1,1.2,0.29382694935793435
chua,0,1,1.23,0.2920719885129584
chua,0,1,1.26,0.28783709165979415
chua,0,1,1.29,0.28529609490720753
chua,0,1,1.3199999999999998,0.2815839298522163
chua,0,1,1.3499999999999999,0.27914131165026923
chua,0,1,1.38,0.2755528753708775
chua,0,1,1.41,0.27174381798366665
chua,0,1,1.44,0.26802545838918396
chua,0,1,1.47,0.26451446684522256
chua,0,1,1.5,0.26098757710707304
chua,0,1,1.53,0.25785710255398486
chua,0,1,1.56,0.25539113368753735
chua,0,1,1.5899999999999999,0.2518257057312078
chua,0,1,1.6199999999999999,0.24737043271342876
chua,0,1,1.65,0.2430858551419819
chua,0,1,1.68,0.23955553637920854
chua,0,1,1.71,0.23495659374133285
chua,0,1,1.74,0.2314919187441646
chua,0,1,1.77,0.22617370160741682
chua,0,1,1.7999999999999998,0.22391704658946912
chua,0,1,1.8299999999999998,0.2203075915734598
chua,0,1,1.8599999999999999,0.21575410208864332
chua,0,1,1.89,0.21416040045849224
chua,0,1,1.92,0.21124677687375787
chua,0,1,1.95,0.20752771647881676
chua,0,1,1.98,0.20315027530814153
chua,0,1,2.01,0.197390024871852
chua,0,1,2.04,0.1931394037079582
chua,0,1,2.07,0.18901576854649962
chua,0,1,2.1,0.18092907043876524
chua,0,1,2.13,0.1791235048551858
chua,0,1,2.16,0.1733834254883959
chua,0,1,2.19,0.1656771379921809
chua,0,1,2.2199999999999998,0.161555862837638
chua,0,1,2.25,0.15612606578466912
chua,0,1,2.28,0.15082385585007266
chua,0,1,2.31,0.145684327221928
chua,0,1,2.34,0.14089717050957404
chua,0,1,2.37,0.13689975467203166
chua,0,1,2.4,0.13481595543873529
chua,0,1,2.4299999999999997,0.1334644322175221
chua,0,1,2.46,0.1310321369769745
chua,0,1,2.4899999999999998,0.12753750230904856
chua,0,1,2.52,0.12493876834745074
chua,0,1,2.55,0.12237604047495841
chua,0,1,2.58,0.11857393244002702
chua,0,1,2.61,0.11691598337090517
chua,0,1,2.6399999999999997,0.11600664202776015
chua,0,1,2.67,0.11734745278732588
chua,0,1,2.6999999999999997,0.11455718849906979
chua,0,1,2.73,0.11180580828014967
chua,0,1,2.76,0.11191316152774565
chua,0,1,2.79,0.1070930453420065
chua,0,1,2.82,0.10627789741409789
chua,0,1,2.85,0.1066317491827867
chua,0,1,2.88,0.10578587209885529
chua,0,1,2.9099999999999997,0.1042864126248483
chua,0,1,2.94,0.09931512169834658
chua,0,1,2.9699999999999998,0.0986210379641221
chua,0,1,3.0,0.09634439481093895
chua,0,1,3.03,0.0979383229937041
chua,0,1,3.06,0.09726892129941757
chua,0,1,3.09,0.09916980506484036
chua,0,1,3.12,0.09811747933205024
chua,0,1,3.15,0.09771062356174855
chua,0,1,3.1799999999999997,0.09700489579108512
chua,0,1,3.21,0.09488719783160768
chua,0,1,3.2399999999999998,0.09388582286724723
chua,0,1,3.27,0.09240319329753983
chua,0,1,3.3,0.09086992579366243
chua,0,1,3.33,0.0886865480899593
chua,0,1,3.36,0.08642671754211322
chua,0,1,3.3899999999999997,0.08305175733226897
chua,0,1,3.42,0.08180629828469696
chua,0,1,3.4499999999999997,0.08082511355714099
chua,0,1,3.48,0.07957889391770442
chua,0,1,3.51,0.07527019684689011
chua,0,1,3.54,0.075299171060029
chua,0,1,3.57,0.07354204425832936
chua,0,1,3.5999999999999996,0.07075906888487984
chua,0,1,3.63,0.06963188161710838
chua,0,1,3.6599999999999997,0.06729724305150851
chua,0,1,3.69,0.06746427171563317
chua,0,1,3.7199999999999998,0.06608745298003504
chua,0,1,3.75,0.06398796141902625
chua,0,1,3.78,0.06122567481404802
chua,0,1,3.81,0.058479658790327356
chua,0,1,3.84,0.05659950940323684
chua,0,1,3.8699999999999997,0.05399438600479792
chua,0,1,3.9,0.05111443799531329
chua,0,1,3.9299999999999997,0.04819584816931286
chua,0,1,3.96,0.04444249541571341
chua,0,1,3.9899999999999998,0.04306487758574879
chua,0,1,4.02,0.04179803390452176
chua,0,1,4.05,0.03952498700549198
chua,0,1,4.08,0.0376555895339335
chua,0,1,4.109999999999999,0.03612479007297259
chua,0,1,4.14,0.033296693298403165
chua,0,1,4.17,0.030502856109266542
chua,0,1,4.2,0.02747122029732505
chua,0,1,4.2299999999999995,0.02396787923234936
chua,0,1,4.26,0.019019770667612724
chua,0,1,4.29,0.01696303913323953
chua,0,1,4.32,0.01562561968246209
chua,0,1,4.35,0.013025666387080834
chua,0,1,4.38,0.010808442128891267
chua,0,1,4.41,0.011100594110195148
chua,0,1,4.4399999999999995,0.0093603655323732
chua,0,1,4.47,0.006899161360428055
chua,0,1,4.5,0.003788562836270816
chua,0,1,4.53,0.0011506823848383835
chua,0,1,4.56,-0.001668555367685939
chua,0,1,4.59,-0.0036707566799137597
chua,0,1,4.62,-0.006973268433553301
chua,0,1,4.6499999999999995,-0.009687376274116017
chua,0,1,4.68,-0.012995001655785553
chua,0,1,4.71,-0.017059705884803232
chua,0,1,4.74,-0.021688369153764934
chua,0,1,4.77,-0.023966281067156047
chua,0,1,4.8,-0.026341206889903
chua,0,1,4.83,-0.02803522493072595
chua,0,1,4.859999999999999,-0.031077909827653977
chua,0,1,4.89,-0.036497969107025914
chua,0,1,4.92,-0.038361856889735646
chua,0,1,4.95,-0.04076735837190052
chua,0,1,4.9799999999999995,-0.04345268872490661
chua,0,1,5.01,-0.0464505803174031
chua,0,1,5.04,-0.05100307010569177
chua,0,1,5.069999999999999,-0.05467545793347265
chua,0,1,5.1,-0.05655631284447991
chua,0,1,5.13,-0.05872972763997303
chua,0,1,5.16,-0.0618368323376658
chua,0,1,5.1899999999999995,-0.06500552713054578
chua,0,1,5.22,-0.0675759641588849
chua,0,1,5.25,-0.07124242145450732
chua,0,1,5.279999999999999,-0.0733089341369027
chua,0,1,5.31,-0.07650789397831166
chua,0,1,5.34,-0.07963593922780264
chua,0,1,5.37,-0.08278477991661648
chua,0,1,5.3999999999999995,-0.08710547397681308
chua,0,1,5.43,-0.090556946227782
chua,0,1,5.46,-0.0948132459819717
chua,0,1,5.49,-0.09816735996290901
chua,0,1,5.52,-0.10119778868209912
chua,0,1,5.55,-0.10484643578589382
chua,0,1,5.58,-0.10994976657598962
chua,0,1,5.609999999999999,-0.11438801143106933
chua,0,1,5.64,-0.11937953617100752
chua,0,1,5.67,-0.12080606615934698
chua,0,1,5.7,-0.12353117207045458
chua,0,1,5.7299999999999995,-0.1258121238491241
chua,0,1,5.76,-0.1296608678997388
chua,0,1,5.79,-0.13667414390829444
chua,0,1,5.819999999999999,-0.13869034033619249
chua,0,1,5.85,-0.1414568465037885
chua,0,1,5.88,-0.14590278373600601
chua,0,1,5.91,-0.1495851219672981
chua,0,1,5.9399999999999995,-0.1568225440165473
chua,0,1,5.97,-0.15865095098483076
chua,0,1,6.0,-0.16129036717778486
chua,0,1,6.029999999999999,-0.16413177801019427
chua,0,1,6.06,-0.16676687270352383
chua,0,1,6.09,-0.1700743141166231
